230911 19:51:10:126 [INFO] (PlanarRegionMappingHandler.java:307): [3] Statistics: Extraction Time: 0.011, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.003, Total Time: 0.025, Area: 0.183, Regions: 3, Vertices: 91
230911 19:52:13:713 [INFO] (PlanarRegionMappingHandler.java:307): [533] Statistics: Extraction Time: 0.005, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.007, Total Time: 0.017, Area: 5.266, Regions: 29, Vertices: 2120 
230911 19:52:13:838 [INFO] (PlanarRegionMappingHandler.java:307): [534] Statistics: Extraction Time: 0.007, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.023, Area: 5.299, Regions: 29, Vertices: 2127 
230911 19:52:13:953 [INFO] (PlanarRegionMappingHandler.java:307): [535] Statistics: Extraction Time: 0.006, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.007, Total Time: 0.018, Area: 5.304, Regions: 29, Vertices: 2129 
230911 19:52:14:079 [INFO] (PlanarRegionMappingHandler.java:307): [536] Statistics: Extraction Time: 0.010, Merging Time: 0.005, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.023, Area: 5.311, Regions: 29, Vertices: 2136 
230911 19:52:14:312 [INFO] (PlanarRegionMappingHandler.java:307): [538] Statistics: Extraction Time: 0.004, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.017, Area: 5.314, Regions: 29, Vertices: 2141 
230911 19:52:14:433 [INFO] (PlanarRegionMappingHandler.java:307): [539] Statistics: Extraction Time: 0.004, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.017, Area: 5.320, Regions: 29, Vertices: 2139 
230911 19:52:14:557 [INFO] (PlanarRegionMappingHandler.java:307): [540] Statistics: Extraction Time: 0.008, Merging Time: 0.005, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.021, Area: 5.339, Regions: 29, Vertices: 2147 
230911 19:52:14:793 [INFO] (PlanarRegionMappingHandler.java:307): [542] Statistics: Extraction Time: 0.005, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.017, Area: 5.344, Regions: 29, Vertices: 2149 
230911 19:52:14:911 [INFO] (PlanarRegionMappingHandler.java:307): [543] Statistics: Extraction Time: 0.005, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.005, Total Time: 0.015, Area: 5.349, Regions: 29, Vertices: 2151 
230911 19:52:15:031 [INFO] (PlanarRegionMappingHandler.java:307): [544] Statistics: Extraction Time: 0.008, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.015, Area: 5.351, Regions: 29, Vertices: 2158 
230911 19:52:15:270 [INFO] (PlanarRegionMappingHandler.java:307): [546] Statistics: Extraction Time: 0.005, Merging Time: 0.006, Registration Time: 0.000, Optimization Time: 0.003, Total Time: 0.014, Area: 5.356, Regions: 29, Vertices: 2159 
230911 19:52:15:511 [INFO] (PlanarRegionMappingHandler.java:307): [548] Statistics: Extraction Time: 0.004, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.005, Total Time: 0.015, Area: 5.356, Regions: 29, Vertices: 2164 
230911 19:52:15:632 [INFO] (PlanarRegionMappingHandler.java:307): [549] Statistics: Extraction Time: 0.005, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.017, Area: 5.359, Regions: 29, Vertices: 2167 
230911 19:52:15:757 [INFO] (PlanarRegionMappingHandler.java:307): [550] Statistics: Extraction Time: 0.008, Merging Time: 0.006, Registration Time: 0.000, Optimization Time: 0.007, Total Time: 0.021, Area: 5.364, Regions: 29, Vertices: 2176 
230911 19:52:15:873 [INFO] (PlanarRegionMappingHandler.java:307): [551] Statistics: Extraction Time: 0.005, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.017, Area: 5.405, Regions: 30, Vertices: 2179 
230911 19:52:15:995 [INFO] (PlanarRegionMappingHandler.java:307): [552] Statistics: Extraction Time: 0.009, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.005, Total Time: 0.019, Area: 5.410, Regions: 30, Vertices: 2172 
230911 19:52:16:232 [INFO] (PlanarRegionMappingHandler.java:307): [554] Statistics: Extraction Time: 0.006, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.006, Total Time: 0.016, Area: 5.420, Regions: 30, Vertices: 2186 
230911 19:52:16:475 [INFO] (PlanarRegionMappingHandler.java:307): [556] Statistics: Extraction Time: 0.004, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.019, Area: 5.422, Regions: 30, Vertices: 2189 
230911 19:52:16:593 [INFO] (PlanarRegionMappingHandler.java:307): [557] Statistics: Extraction Time: 0.005, Merging Time: 0.004, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.017, Area: 5.425, Regions: 30, Vertices: 2196 
230911 19:52:16:719 [INFO] (PlanarRegionMappingHandler.java:307): [558] Statistics: Extraction Time: 0.008, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.023, Area: 5.463, Regions: 31, Vertices: 2211 
230911 19:52:16:954 [INFO] (PlanarRegionMappingHandler.java:307): [560] Statistics: Extraction Time: 0.004, Merging Time: 0.005, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.018, Area: 5.486, Regions: 31, Vertices: 2228 
230911 19:52:17:072 [INFO] (PlanarRegionMappingHandler.java:307): [561] Statistics: Extraction Time: 0.004, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.005, Total Time: 0.016, Area: 5.506, Regions: 31, Vertices: 2230 
230911 19:52:17:188 [INFO] (PlanarRegionMappingHandler.java:307): [562] Statistics: Extraction Time: 0.006, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.002, Total Time: 0.013, Area: 5.517, Regions: 31, Vertices: 2241 
230911 19:52:17:309 [INFO] (PlanarRegionMappingHandler.java:307): [563] Statistics: Extraction Time: 0.004, Merging Time: 0.003, Registration Time: 0.000, Optimization Time: 0.006, Total Time: 0.014, Area: 5.534, Regions: 31, Vertices: 2258 
230911 19:52:17:432 [INFO] (PlanarRegionMappingHandler.java:307): [564] Statistics: Extraction Time: 0.007, Merging Time: 0.003, Registration Time: 0.000, Optimization Time: 0.006, Total Time: 0.017, Area: 5.586, Regions: 33, Vertices: 2302 
230911 19:52:17:676 [INFO] (PlanarRegionMappingHandler.java:307): [566] Statistics: Extraction Time: 0.005, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.020, Area: 5.604, Regions: 33, Vertices: 2314 
230911 19:52:17:788 [INFO] (PlanarRegionMappingHandler.java:307): [567] Statistics: Extraction Time: 0.004, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.004, Total Time: 0.013, Area: 5.612, Regions: 32, Vertices: 2310 
230911 19:52:17:913 [INFO] (PlanarRegionMappingHandler.java:307): [568] Statistics: Extraction Time: 0.008, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.005, Total Time: 0.017, Area: 5.622, Regions: 32, Vertices: 2323 
230911 19:52:18:154 [INFO] (PlanarRegionMappingHandler.java:307): [570] Statistics: Extraction Time: 0.004, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.018, Area: 5.628, Regions: 32, Vertices: 2322 
230911 19:52:18:279 [INFO] (PlanarRegionMappingHandler.java:307): [571] Statistics: Extraction Time: 0.004, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.022, Area: 5.630, Regions: 32, Vertices: 2333 
230911 19:52:18:400 [INFO] (PlanarRegionMappingHandler.java:307): [572] Statistics: Extraction Time: 0.009, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.024, Area: 5.644, Regions: 32, Vertices: 2332 
230911 19:52:18:636 [INFO] (PlanarRegionMappingHandler.java:307): [574] Statistics: Extraction Time: 0.004, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.020, Area: 5.650, Regions: 32, Vertices: 2347 
230911 19:52:18:756 [INFO] (PlanarRegionMappingHandler.java:307): [575] Statistics: Extraction Time: 0.004, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.020, Area: 5.663, Regions: 32, Vertices: 2337 
230911 19:52:18:881 [INFO] (PlanarRegionMappingHandler.java:307): [576] Statistics: Extraction Time: 0.009, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.025, Area: 5.698, Regions: 32, Vertices: 2347 
230911 19:52:19:110 [INFO] (PlanarRegionMappingHandler.java:307): [578] Statistics: Extraction Time: 0.003, Merging Time: 0.004, Registration Time: 0.000, Optimization Time: 0.007, Total Time: 0.015, Area: 5.735, Regions: 33, Vertices: 2361 
230911 19:52:19:234 [INFO] (PlanarRegionMappingHandler.java:307): [579] Statistics: Extraction Time: 0.003, Merging Time: 0.009, Registration Time: 0.001, Optimization Time: 0.005, Total Time: 0.018, Area: 5.668, Regions: 32, Vertices: 2307 
230911 19:52:19:365 [INFO] (PlanarRegionMappingHandler.java:307): [580] Statistics: Extraction Time: 0.008, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.012, Total Time: 0.029, Area: 5.679, Regions: 32, Vertices: 2302 
230911 19:52:19:475 [INFO] (PlanarRegionMappingHandler.java:307): [581] Statistics: Extraction Time: 0.004, Merging Time: 0.006, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.019, Area: 5.680, Regions: 32, Vertices: 2306 
230911 19:52:19:602 [INFO] (PlanarRegionMappingHandler.java:307): [582] Statistics: Extraction Time: 0.008, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.026, Area: 5.685, Regions: 32, Vertices: 2307 
230911 19:52:19:712 [INFO] (PlanarRegionMappingHandler.java:307): [583] Statistics: Extraction Time: 0.005, Merging Time: 0.005, Registration Time: 0.000, Optimization Time: 0.005, Total Time: 0.016, Area: 5.688, Regions: 32, Vertices: 2313 
230911 19:52:19:836 [INFO] (PlanarRegionMappingHandler.java:307): [584] Statistics: Extraction Time: 0.008, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.020, Area: 5.723, Regions: 33, Vertices: 2332 
230911 19:52:19:950 [INFO] (PlanarRegionMappingHandler.java:307): [585] Statistics: Extraction Time: 0.004, Merging Time: 0.006, Registration Time: 0.000, Optimization Time: 0.004, Total Time: 0.014, Area: 5.747, Regions: 34, Vertices: 2358 
230911 19:52:20:079 [INFO] (PlanarRegionMappingHandler.java:307): [586] Statistics: Extraction Time: 0.009, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.006, Total Time: 0.023, Area: 5.775, Regions: 35, Vertices: 2373 
230911 19:52:20:315 [INFO] (PlanarRegionMappingHandler.java:307): [588] Statistics: Extraction Time: 0.005, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.006, Total Time: 0.019, Area: 5.799, Regions: 35, Vertices: 2379 
230911 19:52:20:437 [INFO] (PlanarRegionMappingHandler.java:307): [589] Statistics: Extraction Time: 0.005, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.021, Area: 5.819, Regions: 35, Vertices: 2391 
230911 19:52:20:559 [INFO] (PlanarRegionMappingHandler.java:307): [590] Statistics: Extraction Time: 0.008, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.023, Area: 5.861, Regions: 36, Vertices: 2399 
230911 19:52:20:681 [INFO] (PlanarRegionMappingHandler.java:307): [591] Statistics: Extraction Time: 0.005, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.025, Area: 5.862, Regions: 36, Vertices: 2409 
230911 19:52:20:805 [INFO] (PlanarRegionMappingHandler.java:307): [592] Statistics: Extraction Time: 0.011, Merging Time: 0.008, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.029, Area: 5.879, Regions: 36, Vertices: 2410 
230911 19:52:20:919 [INFO] (PlanarRegionMappingHandler.java:307): [593] Statistics: Extraction Time: 0.006, Merging Time: 0.008, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.022, Area: 5.900, Regions: 36, Vertices: 2441 
230911 19:52:21:040 [INFO] (PlanarRegionMappingHandler.java:307): [594] Statistics: Extraction Time: 0.008, Merging Time: 0.008, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.024, Area: 5.950, Regions: 37, Vertices: 2473 
230911 19:52:21:162 [INFO] (PlanarRegionMappingHandler.java:307): [595] Statistics: Extraction Time: 0.006, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.025, Area: 5.958, Regions: 37, Vertices: 2464 
230911 19:52:21:287 [INFO] (PlanarRegionMappingHandler.java:307): [596] Statistics: Extraction Time: 0.010, Merging Time: 0.013, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.031, Area: 5.972, Regions: 37, Vertices: 2462 
230911 19:52:21:404 [INFO] (PlanarRegionMappingHandler.java:307): [597] Statistics: Extraction Time: 0.005, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.012, Total Time: 0.028, Area: 5.985, Regions: 37, Vertices: 2460 
230911 19:52:21:522 [INFO] (PlanarRegionMappingHandler.java:307): [598] Statistics: Extraction Time: 0.009, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.026, Area: 6.001, Regions: 37, Vertices: 2456 
230911 19:52:21:641 [INFO] (PlanarRegionMappingHandler.java:307): [599] Statistics: Extraction Time: 0.006, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.025, Area: 6.054, Regions: 37, Vertices: 2462 
230911 19:52:21:761 [INFO] (PlanarRegionMappingHandler.java:307): [600] Statistics: Extraction Time: 0.011, Merging Time: 0.006, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.025, Area: 6.061, Regions: 37, Vertices: 2461 
230911 19:52:21:879 [INFO] (PlanarRegionMappingHandler.java:307): [601] Statistics: Extraction Time: 0.006, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.023, Area: 6.134, Regions: 37, Vertices: 2457 
230911 19:52:22:005 [INFO] (PlanarRegionMappingHandler.java:307): [602] Statistics: Extraction Time: 0.010, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.029, Area: 6.165, Regions: 37, Vertices: 2465 
230911 19:52:22:120 [INFO] (PlanarRegionMappingHandler.java:307): [603] Statistics: Extraction Time: 0.005, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.024, Area: 6.216, Regions: 38, Vertices: 2486 
230911 19:52:22:245 [INFO] (PlanarRegionMappingHandler.java:307): [604] Statistics: Extraction Time: 0.010, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.029, Area: 6.239, Regions: 38, Vertices: 2493 
230911 19:52:22:364 [INFO] (PlanarRegionMappingHandler.java:307): [605] Statistics: Extraction Time: 0.007, Merging Time: 0.009, Registration Time: 0.000, Optimization Time: 0.012, Total Time: 0.028, Area: 6.249, Regions: 38, Vertices: 2492 
230911 19:52:22:489 [INFO] (PlanarRegionMappingHandler.java:307): [606] Statistics: Extraction Time: 0.010, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.012, Total Time: 0.033, Area: 6.290, Regions: 38, Vertices: 2509 
230911 19:52:22:599 [INFO] (PlanarRegionMappingHandler.java:307): [607] Statistics: Extraction Time: 0.006, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.022, Area: 6.315, Regions: 38, Vertices: 2492 
230911 19:52:22:723 [INFO] (PlanarRegionMappingHandler.java:307): [608] Statistics: Extraction Time: 0.009, Merging Time: 0.009, Registration Time: 0.001, Optimization Time: 0.007, Total Time: 0.026, Area: 6.321, Regions: 38, Vertices: 2493 
230911 19:52:22:846 [INFO] (PlanarRegionMappingHandler.java:307): [609] Statistics: Extraction Time: 0.006, Merging Time: 0.006, Registration Time: 0.000, Optimization Time: 0.016, Total Time: 0.028, Area: 6.330, Regions: 38, Vertices: 2487 
230911 19:52:22:968 [INFO] (PlanarRegionMappingHandler.java:307): [610] Statistics: Extraction Time: 0.012, Merging Time: 0.009, Registration Time: 0.000, Optimization Time: 0.011, Total Time: 0.032, Area: 6.332, Regions: 38, Vertices: 2491 
230911 19:52:23:087 [INFO] (PlanarRegionMappingHandler.java:307): [611] Statistics: Extraction Time: 0.006, Merging Time: 0.016, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.031, Area: 6.328, Regions: 36, Vertices: 2484 
230911 19:52:23:202 [INFO] (PlanarRegionMappingHandler.java:307): [612] Statistics: Extraction Time: 0.010, Merging Time: 0.007, Registration Time: 0.000, Optimization Time: 0.009, Total Time: 0.026, Area: 6.331, Regions: 36, Vertices: 2488 
230911 19:52:23:324 [INFO] (PlanarRegionMappingHandler.java:307): [613] Statistics: Extraction Time: 0.006, Merging Time: 0.011, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.028, Area: 6.335, Regions: 36, Vertices: 2483 
230911 19:52:23:452 [INFO] (PlanarRegionMappingHandler.java:307): [614] Statistics: Extraction Time: 0.012, Merging Time: 0.011, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.033, Area: 6.383, Regions: 36, Vertices: 2494 
230911 19:52:23:565 [INFO] (PlanarRegionMappingHandler.java:307): [615] Statistics: Extraction Time: 0.006, Merging Time: 0.012, Registration Time: 0.001, Optimization Time: 0.011, Total Time: 0.029, Area: 6.386, Regions: 36, Vertices: 2490 
230911 19:52:23:694 [INFO] (PlanarRegionMappingHandler.java:307): [616] Statistics: Extraction Time: 0.010, Merging Time: 0.015, Registration Time: 0.000, Optimization Time: 0.013, Total Time: 0.037, Area: 6.408, Regions: 36, Vertices: 2499 
230911 19:52:23:801 [INFO] (PlanarRegionMappingHandler.java:307): [617] Statistics: Extraction Time: 0.005, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.025, Area: 6.410, Regions: 36, Vertices: 2502 
230911 19:52:23:928 [INFO] (PlanarRegionMappingHandler.java:307): [618] Statistics: Extraction Time: 0.006, Merging Time: 0.017, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.032, Area: 6.460, Regions: 38, Vertices: 2535 
230911 19:52:24:044 [INFO] (PlanarRegionMappingHandler.java:307): [619] Statistics: Extraction Time: 0.005, Merging Time: 0.013, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.028, Area: 6.496, Regions: 39, Vertices: 2550 
230911 19:52:24:171 [INFO] (PlanarRegionMappingHandler.java:307): [620] Statistics: Extraction Time: 0.009, Merging Time: 0.015, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.035, Area: 6.572, Regions: 39, Vertices: 2511 
230911 19:52:24:283 [INFO] (PlanarRegionMappingHandler.java:307): [621] Statistics: Extraction Time: 0.006, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.027, Area: 6.581, Regions: 39, Vertices: 2531 
230911 19:52:24:419 [INFO] (PlanarRegionMappingHandler.java:307): [622] Statistics: Extraction Time: 0.010, Merging Time: 0.009, Registration Time: 0.001, Optimization Time: 0.023, Total Time: 0.043, Area: 6.600, Regions: 39, Vertices: 2532 
230911 19:52:24:520 [INFO] (PlanarRegionMappingHandler.java:307): [623] Statistics: Extraction Time: 0.005, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.024, Area: 6.623, Regions: 40, Vertices: 2566 
230911 19:52:24:644 [INFO] (PlanarRegionMappingHandler.java:307): [624] Statistics: Extraction Time: 0.006, Merging Time: 0.010, Registration Time: 0.000, Optimization Time: 0.011, Total Time: 0.027, Area: 6.640, Regions: 40, Vertices: 2559 
230911 19:52:24:761 [INFO] (PlanarRegionMappingHandler.java:307): [625] Statistics: Extraction Time: 0.006, Merging Time: 0.008, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.025, Area: 6.650, Regions: 40, Vertices: 2562 
230911 19:52:24:892 [INFO] (PlanarRegionMappingHandler.java:307): [626] Statistics: Extraction Time: 0.011, Merging Time: 0.012, Registration Time: 0.000, Optimization Time: 0.011, Total Time: 0.035, Area: 6.665, Regions: 40, Vertices: 2557 
230911 19:52:24:997 [INFO] (PlanarRegionMappingHandler.java:307): [627] Statistics: Extraction Time: 0.005, Merging Time: 0.007, Registration Time: 0.000, Optimization Time: 0.008, Total Time: 0.021, Area: 6.670, Regions: 40, Vertices: 2569 
230911 19:52:25:117 [INFO] (PlanarRegionMappingHandler.java:307): [628] Statistics: Extraction Time: 0.009, Merging Time: 0.007, Registration Time: 0.000, Optimization Time: 0.005, Total Time: 0.021, Area: 6.696, Regions: 40, Vertices: 2558 
230911 19:52:25:240 [INFO] (PlanarRegionMappingHandler.java:307): [629] Statistics: Extraction Time: 0.007, Merging Time: 0.007, Registration Time: 0.000, Optimization Time: 0.010, Total Time: 0.024, Area: 6.745, Regions: 40, Vertices: 2580 
230911 19:52:25:372 [INFO] (PlanarRegionMappingHandler.java:307): [630] Statistics: Extraction Time: 0.009, Merging Time: 0.015, Registration Time: 0.000, Optimization Time: 0.011, Total Time: 0.035, Area: 6.796, Regions: 40, Vertices: 2597 
230911 19:52:25:486 [INFO] (PlanarRegionMappingHandler.java:307): [631] Statistics: Extraction Time: 0.006, Merging Time: 0.014, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.030, Area: 6.855, Regions: 40, Vertices: 2611 
230911 19:52:25:611 [INFO] (PlanarRegionMappingHandler.java:307): [632] Statistics: Extraction Time: 0.010, Merging Time: 0.014, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.035, Area: 6.906, Regions: 40, Vertices: 2614 
230911 19:52:25:725 [INFO] (PlanarRegionMappingHandler.java:307): [633] Statistics: Extraction Time: 0.010, Merging Time: 0.009, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.029, Area: 6.941, Regions: 40, Vertices: 2608 
230911 19:52:25:849 [INFO] (PlanarRegionMappingHandler.java:307): [634] Statistics: Extraction Time: 0.012, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.033, Area: 6.947, Regions: 40, Vertices: 2625 
230911 19:52:25:961 [INFO] (PlanarRegionMappingHandler.java:307): [635] Statistics: Extraction Time: 0.008, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.008, Total Time: 0.025, Area: 6.966, Regions: 40, Vertices: 2607 
230911 19:52:26:090 [INFO] (PlanarRegionMappingHandler.java:307): [636] Statistics: Extraction Time: 0.010, Merging Time: 0.013, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.033, Area: 6.984, Regions: 40, Vertices: 2614 
230911 19:52:26:208 [INFO] (PlanarRegionMappingHandler.java:307): [637] Statistics: Extraction Time: 0.007, Merging Time: 0.013, Registration Time: 0.001, Optimization Time: 0.011, Total Time: 0.032, Area: 6.993, Regions: 40, Vertices: 2601 
230911 19:52:26:328 [INFO] (PlanarRegionMappingHandler.java:307): [638] Statistics: Extraction Time: 0.011, Merging Time: 0.012, Registration Time: 0.001, Optimization Time: 0.009, Total Time: 0.032, Area: 6.997, Regions: 40, Vertices: 2603 
230911 19:52:26:449 [INFO] (PlanarRegionMappingHandler.java:307): [639] Statistics: Extraction Time: 0.007, Merging Time: 0.012, Registration Time: 0.001, Optimization Time: 0.013, Total Time: 0.032, Area: 7.034, Regions: 41, Vertices: 2635 
230911 19:52:26:569 [INFO] (PlanarRegionMappingHandler.java:307): [640] Statistics: Extraction Time: 0.013, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.011, Total Time: 0.033, Area: 7.066, Regions: 42, Vertices: 2656 
230911 19:52:26:691 [INFO] (PlanarRegionMappingHandler.java:307): [641] Statistics: Extraction Time: 0.008, Merging Time: 0.015, Registration Time: 0.000, Optimization Time: 0.011, Total Time: 0.035, Area: 7.081, Regions: 42, Vertices: 2651 
230911 19:52:26:810 [INFO] (PlanarRegionMappingHandler.java:307): [642] Statistics: Extraction Time: 0.010, Merging Time: 0.013, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.033, Area: 7.088, Regions: 42, Vertices: 2652 
230911 19:52:26:930 [INFO] (PlanarRegionMappingHandler.java:307): [643] Statistics: Extraction Time: 0.007, Merging Time: 0.014, Registration Time: 0.001, Optimization Time: 0.011, Total Time: 0.033, Area: 7.097, Regions: 42, Vertices: 2651 
230911 19:52:27:047 [INFO] (PlanarRegionMappingHandler.java:307): [644] Statistics: Extraction Time: 0.012, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.031, Area: 7.105, Regions: 42, Vertices: 2657 
230911 19:52:27:162 [INFO] (PlanarRegionMappingHandler.java:307): [645] Statistics: Extraction Time: 0.006, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.026, Area: 7.125, Regions: 42, Vertices: 2665 
230911 19:52:27:291 [INFO] (PlanarRegionMappingHandler.java:307): [646] Statistics: Extraction Time: 0.009, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.014, Total Time: 0.035, Area: 7.098, Regions: 41, Vertices: 2656 
230911 19:52:27:401 [INFO] (PlanarRegionMappingHandler.java:307): [647] Statistics: Extraction Time: 0.006, Merging Time: 0.007, Registration Time: 0.001, Optimization Time: 0.011, Total Time: 0.025, Area: 7.104, Regions: 41, Vertices: 2659 
230911 19:52:27:531 [INFO] (PlanarRegionMappingHandler.java:307): [648] Statistics: Extraction Time: 0.009, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.013, Total Time: 0.035, Area: 7.109, Regions: 41, Vertices: 2675 
230911 19:52:27:640 [INFO] (PlanarRegionMappingHandler.java:307): [649] Statistics: Extraction Time: 0.005, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.024, Area: 7.124, Regions: 41, Vertices: 2678 
230911 19:52:27:771 [INFO] (PlanarRegionMappingHandler.java:307): [650] Statistics: Extraction Time: 0.010, Merging Time: 0.012, Registration Time: 0.001, Optimization Time: 0.012, Total Time: 0.035, Area: 7.130, Regions: 41, Vertices: 2677 
230911 19:52:27:883 [INFO] (PlanarRegionMappingHandler.java:307): [651] Statistics: Extraction Time: 0.005, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.027, Area: 7.142, Regions: 41, Vertices: 2685 
230911 19:52:28:010 [INFO] (PlanarRegionMappingHandler.java:307): [652] Statistics: Extraction Time: 0.014, Merging Time: 0.008, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.033, Area: 7.146, Regions: 41, Vertices: 2688 
230911 19:52:28:117 [INFO] (PlanarRegionMappingHandler.java:307): [653] Statistics: Extraction Time: 0.006, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.003, Total Time: 0.020, Area: 7.188, Regions: 42, Vertices: 2716 
230911 19:52:28:243 [INFO] (PlanarRegionMappingHandler.java:307): [654] Statistics: Extraction Time: 0.012, Merging Time: 0.010, Registration Time: 0.001, Optimization Time: 0.004, Total Time: 0.027, Area: 7.199, Regions: 42, Vertices: 2718 
230911 19:52:28:365 [INFO] (PlanarRegionMappingHandler.java:307): [655] Statistics: Extraction Time: 0.008, Merging Time: 0.011, Registration Time: 0.001, Optimization Time: 0.010, Total Time: 0.029, Area: 7.220, Regions: 42, Vertices: 2717 
