regionId: 0, index: 1, origin: 0.0, 0.0, -0.001, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 148, index: 1, origin: 1.9000000000000004, -1.000000000000001, 0.07399999999999995, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 149, index: 1, origin: 2.1, -1.200000000000001, 0.07399999999999998, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 150, index: 1, origin: 2.1, -0.800000000000001, 0.07399999999999995, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 151, index: 1, origin: 2.0611771432346218, -0.6000000000000011, 0.14388887394336022, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 152, index: 1, origin: 2.0999999999999996, -0.6000000000000011, -0.0010000000000000286, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 153, index: 1, origin: 2.2737737368751247, -0.6000000000000011, 0.12320824599218426, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 154, index: 1, origin: 1.8874034063594973, -0.6000000000000011, 0.019680627951175936, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 155, index: 1, origin: 2.080588571617311, -0.8000000000000012, 0.07144443697168011, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 156, index: 1, origin: 2.080588571617311, -0.40000000000000113, 0.07144443697168008, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 157, index: 1, origin: 2.1388228567653784, -0.20000000000000107, 0.14388887394336022, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 158, index: 1, origin: 2.1000000000000005, -0.20000000000000107, -0.0010000000000000286, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 159, index: 1, origin: 2.312596593640503, -0.20000000000000107, 0.019680627951175957, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 160, index: 1, origin: 1.9262262631248757, -0.20000000000000107, 0.12320824599218425, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 161, index: 1, origin: 2.1194114283826893, -0.4000000000000011, 0.07144443697168011, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 162, index: 1, origin: 2.1194114283826893, -1.0547118733938987E-15, 0.07144443697168008, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 163, index: 1, origin: 2.1, 0.23882285676537707, 0.14388887394336022, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 164, index: 1, origin: 2.1, 0.19999999999999896, -0.0010000000000000286, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 165, index: 1, origin: 2.3000000000000003, 0.219411428382688, 0.07144443697168011, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 166, index: 1, origin: 1.9000000000000004, 0.219411428382688, 0.07144443697168008, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 167, index: 1, origin: 2.1, 0.026226263124874333, 0.12320824599218426, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 168, index: 1, origin: 2.1, 0.4125965936405017, 0.019680627951175936, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 169, index: 1, origin: 2.0611771432346218, 0.599999999999999, 0.14388887394336022, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 170, index: 1, origin: 2.0999999999999996, 0.599999999999999, -0.0010000000000000286, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 171, index: 1, origin: 2.2737737368751247, 0.599999999999999, 0.12320824599218426, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 172, index: 1, origin: 1.8874034063594973, 0.599999999999999, 0.019680627951175936, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 173, index: 1, origin: 2.080588571617311, 0.39999999999999897, 0.07144443697168011, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 174, index: 1, origin: 2.080588571617311, 0.7999999999999989, 0.07144443697168008, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 175, index: 1, origin: 2.1, 0.9611771432346209, 0.14388887394336022, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 176, index: 1, origin: 2.1, 0.999999999999999, -0.0010000000000000286, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 177, index: 1, origin: 2.3000000000000003, 0.98058857161731, 0.07144443697168011, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 178, index: 1, origin: 1.9000000000000004, 0.98058857161731, 0.07144443697168008, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 179, index: 1, origin: 2.1, 0.7874034063594962, 0.019680627951175957, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 180, index: 1, origin: 2.1, 1.1737737368751235, 0.12320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 181, index: 1, origin: 2.4611771432346217, -1.0000000000000013, 0.24388887394336023, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 182, index: 1, origin: 2.5, -1.0000000000000013, 0.09899999999999998, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 183, index: 1, origin: 2.6737737368751247, -1.0000000000000013, 0.22320824599218425, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 184, index: 1, origin: 2.2874034063594975, -1.0000000000000013, 0.11968062795117593, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 185, index: 1, origin: 2.480588571617311, -1.2000000000000013, 0.1714444369716801, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 186, index: 1, origin: 2.480588571617311, -0.8000000000000013, 0.17144443697168008, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 187, index: 1, origin: 2.4611771432346217, -0.6000000000000013, 0.24388887394336023, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 188, index: 1, origin: 2.5, -0.6000000000000013, 0.09899999999999998, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 189, index: 1, origin: 2.6737737368751247, -0.6000000000000013, 0.22320824599218425, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 190, index: 1, origin: 2.2874034063594975, -0.6000000000000013, 0.11968062795117593, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 191, index: 1, origin: 2.480588571617311, -0.8000000000000014, 0.1714444369716801, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 192, index: 1, origin: 2.480588571617311, -0.40000000000000135, 0.17144443697168008, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 193, index: 1, origin: 2.5, -0.2000000000000013, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 194, index: 1, origin: 2.5, -0.2000000000000013, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 195, index: 1, origin: 2.7, -0.2000000000000013, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 196, index: 1, origin: 2.3000000000000003, -0.2000000000000013, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 197, index: 1, origin: 2.5, -0.4000000000000013, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 198, index: 1, origin: 2.5, -1.27675647831893E-15, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 199, index: 1, origin: 2.5, 0.19999999999999873, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 200, index: 1, origin: 2.5, 0.19999999999999873, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 201, index: 1, origin: 2.7, 0.19999999999999873, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 202, index: 1, origin: 2.3000000000000003, 0.19999999999999873, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 203, index: 1, origin: 2.5, -1.27675647831893E-15, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 204, index: 1, origin: 2.5, 0.39999999999999875, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 205, index: 1, origin: 2.5388228567653783, 0.5999999999999988, 0.24388887394336023, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 206, index: 1, origin: 2.5, 0.5999999999999988, 0.09899999999999998, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 207, index: 1, origin: 2.712596593640503, 0.5999999999999988, 0.11968062795117596, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 208, index: 1, origin: 2.326226263124876, 0.5999999999999988, 0.22320824599218425, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 209, index: 1, origin: 2.519411428382689, 0.39999999999999875, 0.1714444369716801, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 210, index: 1, origin: 2.519411428382689, 0.7999999999999987, 0.17144443697168008, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 211, index: 1, origin: 2.5, 0.9999999999999988, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 212, index: 1, origin: 2.5, 0.9999999999999988, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 213, index: 1, origin: 2.7, 0.9999999999999988, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 214, index: 1, origin: 2.3000000000000003, 0.9999999999999988, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 215, index: 1, origin: 2.5, 0.7999999999999987, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 216, index: 1, origin: 2.5, 1.1999999999999988, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 217, index: 1, origin: 2.9388228567653782, -1.0000000000000016, 0.34388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 218, index: 1, origin: 2.9000000000000004, -1.0000000000000016, 0.199, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 219, index: 1, origin: 3.112596593640503, -1.0000000000000016, 0.219680627951176, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 220, index: 1, origin: 2.7262262631248757, -1.0000000000000016, 0.3232082459921843, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 221, index: 1, origin: 2.919411428382689, -1.2000000000000015, 0.27144443697168014, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 222, index: 1, origin: 2.919411428382689, -0.8000000000000015, 0.27144443697168014, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 223, index: 1, origin: 2.9, -0.6000000000000015, 0.34900000000000003, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 224, index: 1, origin: 2.9, -0.6000000000000015, 0.19900000000000004, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 225, index: 1, origin: 3.1, -0.6000000000000015, 0.274, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 226, index: 1, origin: 2.7, -0.6000000000000015, 0.274, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 227, index: 1, origin: 2.9, -0.8000000000000016, 0.274, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 228, index: 1, origin: 2.9, -0.4000000000000016, 0.274, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 229, index: 1, origin: 2.9, -0.23882285676537962, 0.34388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 230, index: 1, origin: 2.9, -0.2000000000000015, 0.199, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 231, index: 1, origin: 3.1, -0.21941142838269057, 0.27144443697168014, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 232, index: 1, origin: 2.7, -0.21941142838269057, 0.27144443697168014, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 233, index: 1, origin: 2.9, -0.41259659364050427, 0.219680627951176, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 234, index: 1, origin: 2.9, -0.026226263124876914, 0.3232082459921843, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 235, index: 1, origin: 2.9, 0.1999999999999985, 0.34900000000000003, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 236, index: 1, origin: 2.9, 0.1999999999999985, 0.19900000000000004, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 237, index: 1, origin: 3.1, 0.1999999999999985, 0.274, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 238, index: 1, origin: 2.7, 0.1999999999999985, 0.274, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 239, index: 1, origin: 2.9, -1.4988010832439613E-15, 0.274, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 240, index: 1, origin: 2.9, 0.3999999999999985, 0.274, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 241, index: 1, origin: 2.9, 0.5611771432346204, 0.34388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 242, index: 1, origin: 2.9, 0.5999999999999985, 0.199, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 243, index: 1, origin: 3.1, 0.5805885716173095, 0.27144443697168014, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 244, index: 1, origin: 2.7, 0.5805885716173095, 0.27144443697168014, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 245, index: 1, origin: 2.9, 0.38740340635949577, 0.219680627951176, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 246, index: 1, origin: 2.9, 0.7737737368751232, 0.3232082459921843, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 247, index: 1, origin: 2.8611771432346216, 0.9999999999999986, 0.34388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 248, index: 1, origin: 2.8999999999999995, 0.9999999999999986, 0.199, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 249, index: 1, origin: 3.0737737368751246, 0.9999999999999986, 0.3232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 250, index: 1, origin: 2.6874034063594974, 0.9999999999999986, 0.21968062795117596, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 251, index: 1, origin: 2.8805885716173107, 0.7999999999999985, 0.27144443697168014, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 252, index: 1, origin: 2.8805885716173107, 1.1999999999999984, 0.27144443697168014, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 253, index: 1, origin: 3.3, -1.03882285676538, 0.24388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 254, index: 1, origin: 3.3, -1.000000000000002, 0.099, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 255, index: 1, origin: 3.5, -1.019411428382691, 0.17144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 256, index: 1, origin: 3.1, -1.019411428382691, 0.1714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 257, index: 1, origin: 3.3, -1.2125965936405045, 0.11968062795117598, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 258, index: 1, origin: 3.3, -0.8262262631248771, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 259, index: 1, origin: 3.3, -0.6000000000000018, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 260, index: 1, origin: 3.3, -0.6000000000000018, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 261, index: 1, origin: 3.5, -0.6000000000000018, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 262, index: 1, origin: 3.1, -0.6000000000000018, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 263, index: 1, origin: 3.3, -0.8000000000000018, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 264, index: 1, origin: 3.3, -0.4000000000000018, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 265, index: 1, origin: 3.3, -0.20000000000000173, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 266, index: 1, origin: 3.3, -0.20000000000000173, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 267, index: 1, origin: 3.5, -0.20000000000000173, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 268, index: 1, origin: 3.1, -0.20000000000000173, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 269, index: 1, origin: 3.3, -0.40000000000000174, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 270, index: 1, origin: 3.3, -1.7208456881689926E-15, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 271, index: 1, origin: 3.338822856765378, 0.1999999999999983, 0.24388887394336023, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 272, index: 1, origin: 3.3, 0.1999999999999983, 0.09899999999999998, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 273, index: 1, origin: 3.512596593640503, 0.1999999999999983, 0.11968062795117596, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 274, index: 1, origin: 3.1262262631248756, 0.1999999999999983, 0.22320824599218425, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 275, index: 1, origin: 3.319411428382689, -1.7208456881689926E-15, 0.1714444369716801, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 276, index: 1, origin: 3.319411428382689, 0.3999999999999983, 0.17144443697168008, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 277, index: 1, origin: 3.3, 0.5999999999999983, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 278, index: 1, origin: 3.3, 0.5999999999999983, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 279, index: 1, origin: 3.5, 0.5999999999999983, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 280, index: 1, origin: 3.1, 0.5999999999999983, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 281, index: 1, origin: 3.3, 0.3999999999999983, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 282, index: 1, origin: 3.3, 0.7999999999999983, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 283, index: 1, origin: 3.3, 0.9999999999999983, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 284, index: 1, origin: 3.3, 0.9999999999999983, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 285, index: 1, origin: 3.5, 0.9999999999999983, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 286, index: 1, origin: 3.1, 0.9999999999999983, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 287, index: 1, origin: 3.3, 0.7999999999999983, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 288, index: 1, origin: 3.3, 1.1999999999999984, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 289, index: 1, origin: 3.6611771432346214, -1.000000000000002, 0.14388887394336025, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 290, index: 1, origin: 3.6999999999999993, -1.000000000000002, -0.0010000000000000009, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 291, index: 1, origin: 3.8737737368751244, -1.000000000000002, 0.12320824599218427, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 292, index: 1, origin: 3.487403406359497, -1.000000000000002, 0.01968062795117595, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 293, index: 1, origin: 3.6805885716173106, -1.200000000000002, 0.07144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 294, index: 1, origin: 3.6805885716173106, -0.8000000000000019, 0.0714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 295, index: 1, origin: 3.6611771432346214, -0.600000000000002, 0.14388887394336025, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 296, index: 1, origin: 3.6999999999999993, -0.600000000000002, -0.0010000000000000009, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 297, index: 1, origin: 3.8737737368751244, -0.600000000000002, 0.12320824599218427, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
